xy,trap,time,yfpmean,area,yfpmean5by5,yfpsd5by5,yfpmax5by5,num5by5
2,2,12,0.00319543735428376,385,0.00320544531086425,1.43896040075966e-05,0.00323613336385138,219
2,2,13,0.00319777574984715,385,0.00320431098722736,8.17609922849328e-06,0.00322331578545815,219
2,2,14,0.00319484284693714,385,0.00320097211814385,1.14266029698866e-05,0.00322453650720989,219
2,2,15,0.0031908398308032,385,0.00319694763821347,1.74360389491609e-05,0.00323796444647898,219
2,2,16,0.00319262335284307,385,0.003198709044942,1.1632114695208e-05,0.00322453650720989,219
2,2,17,0.00319765684837783,385,0.00320526694056263,9.45093856815206e-06,0.00322636758983749,219
2,2,18,0.00319840989101689,385,0.00320591074587005,1.19231386448401e-05,0.00322941939421683,219
2,2,19,0.00319290078960483,385,0.00320217333064385,1.33403822777086e-05,0.00323308155947204,219
2,2,20,0.00319115690138807,385,0.00319409092635153,1.14490652974408e-05,0.00322819867246509,219
2,2,21,0.00319032459110279,385,0.00319519180555686,1.16573870181361e-05,0.00322941939421683,219
2,2,22,0.00318506376194115,371,0.00319019719935478,1.02784501824045e-05,0.00321171892881666,211
2,2,23,0.00318930009416584,371,0.00319336181925146,9.16633370550848e-06,0.00321416037232013,211
2,2,24,0.00320172118476639,371,0.0032069980333218,9.85826505289493e-06,0.00322697795071336,211
2,2,25,0.00319625096936946,371,0.00320115476806468,9.69183081322795e-06,0.00322392614633402,211
2,2,26,0.00319740259366355,371,0.00320206307761454,9.49360015638283e-06,0.00322758831158923,211
2,2,27,0.00319674474199536,375,0.00320368299273533,1.82143284764801e-05,0.00325322346837568,211
2,2,28,0.00318803692683298,375,0.00319323164750068,9.94321614055508e-06,0.00321355001144427,211
2,2,29,0.00319104804048726,375,0.00319776740983889,9.78371727111632e-06,0.00322148470283055,211
2,2,30,0.00318929833930977,375,0.00319286138118736,9.94948906715034e-06,0.003214770733196,211
2,2,31,0.00319792477302204,375,0.00320160313742846,1.22321595291587e-05,0.00322636758983749,211
2,2,32,0.00320073243305103,375,0.00320540415255117,1.11447079345616e-05,0.00323430228122377,211
2,2,33,0.00320512703135728,375,0.00321120981263584,1.06382703414619e-05,0.00323369192034791,211
2,2,34,0.00321070166069021,375,0.00321844736197908,1.10225159499577e-05,0.00324223697261006,211
2,2,35,0.00319959309274941,375,0.00320494710507066,9.59776054996902e-06,0.00322941939421683,211
2,2,36,0.00319617507184455,375,0.00320159445931175,2.08023516034594e-05,0.00325383382925154,211
2,2,37,0.0031950422945631,403,0.00319880442616418,1.53327775241763e-05,0.00324040588998245,233
2,2,38,0.0031955345210759,403,0.0032032472246426,1.37129135424751e-05,0.0032318608377203,233
2,2,39,0.00319958592391199,403,0.00320676531329621,1.43200563354528e-05,0.00323308155947204,233
2,2,40,0.00320329655454692,403,0.00320979878065352,1.00697616125038e-05,0.0032281986724651,233
2,2,41,0.00321075567939469,403,0.00321944667381156,1.51611669140659e-05,0.00325200274662394,233
2,2,42,0.00319579956612125,403,0.00320351152299648,1.6359224996558e-05,0.00323918516823072,235
2,2,43,0.00319754129070499,403,0.00320398682529556,2.44858689545261e-05,0.00327214465552758,235
2,2,44,0.00318989284796769,403,0.0031924159414573,1.42090208662343e-05,0.00321965362020294,235
2,2,45,0.00319140739108399,403,0.0031960313556667,1.28103193863911e-05,0.00322148470283055,235
2,2,46,0.00320431887115042,403,0.00321055274995171,1.79955907504836e-05,0.00325139238574807,235
2,2,47,0.00320621657107002,402,0.0032143129625391,1.25699922272255e-05,0.00324284733348592,232
2,2,48,0.00320522966915631,402,0.00321059817996701,1.34163910040248e-05,0.00324467841611353,232
2,2,49,0.00319691691842154,402,0.0032004982859909,1.29710340155842e-05,0.00322697795071336,232
2,2,50,0.00319748628491022,402,0.00320227675130162,1.2355067163012e-05,0.00323796444647898,232
2,2,51,0.00319490423102903,410,0.00320154367218986,1.208128419505e-05,0.00323247119859617,237
2,4,1,0.00319006980223995,441,0.00319928851963574,1.26763291645378e-05,0.00323064011596857,268
2,4,2,0.00319615957061596,441,0.00320525775790309,1.67377361556618e-05,0.00323918516823072,268
2,4,3,0.00319308008547127,441,0.00319996037209239,1.17626212266876e-05,0.00322575722896162,268
2,4,4,0.00319197285485745,441,0.00319641891253278,1.33346578982277e-05,0.00322270542458228,268
2,4,5,0.0031875093314455,441,0.00319388181545921,9.4950285866561e-06,0.00321171892881666,268
2,4,6,0.00319813182514682,441,0.00320410308266404,1.69480627723521e-05,0.00324162661173419,268
2,4,7,0.00319833943088691,441,0.00320617102175094,2.25660108187174e-05,0.00325932707713436,268
2,4,8,0.00320418699256615,441,0.00321134770186604,1.74397893864486e-05,0.00324650949874113,268
2,4,9,0.00320214553612192,441,0.00321205599377796,3.24341845160545e-05,0.00328862439917601,268
2,4,10,0.00321951552950704,442,0.00322953057519422,2.74894616312317e-05,0.00328191042954147,269
2,4,11,0.00320839922848727,442,0.00321737554466625,1.85316512264572e-05,0.00325444419012741,269
2,4,12,0.00320898250021282,449,0.00321776282835922,2.27655564519077e-05,0.00327336537727932,276
2,4,13,0.00320682071894253,478,0.00321533851075495,2.6725944253173e-05,0.00326665140764477,301
2,4,14,0.00321023644141732,478,0.00322089664750164,1.92901912415529e-05,0.00326359960326543,301
2,4,15,0.00321596934932244,497,0.00322797831853866,3.26326197148586e-05,0.00332768749523156,313
2,4,16,0.00322551775135438,497,0.00324041174008669,4.16926211752306e-05,0.00335027084763867,313
2,4,17,0.00322393100009843,503,0.00323628834576657,3.85906285063471e-05,0.00333989471274891,319
2,4,18,0.00321556041542408,548,0.00323122241427543,4.55441992990296e-05,0.00335027084763867,348
2,4,19,0.0032137310506871,590,0.00322741644681628,3.13007490172307e-05,0.00330144197756924,380
2,4,20,0.00321939759634561,596,0.0032289365955346,2.66966066228674e-05,0.00329411764705882,378
2,4,21,0.00322030861796321,629,0.00322942999601864,2.69650591409757e-05,0.00329716945143816,403
2,4,22,0.0032184798492878,637,0.00323117099496133,4.64724867434134e-05,0.00335027084763867,407
2,7,1,0.00320893106427553,370,0.00321392561813711,1.31912537831121e-05,0.00324284733348592,208
2,7,2,0.00321408613924063,370,0.00321946875128381,9.74750491193955e-06,0.00324589913786526,208
2,7,3,0.00321639561282499,370,0.003221713588159,1.31692370256319e-05,0.00324956130312047,208
2,7,4,0.00320439459830624,370,0.00320846758338175,7.91456650996895e-06,0.0032318608377203,208
2,7,5,0.00321317884604677,370,0.00321782840642992,8.97825534669195e-06,0.00324223697261006,208
2,7,6,0.00319853843314589,370,0.00320514874611922,1.02445610657799e-05,0.00323308155947204,208
2,7,7,0.00320027053833416,370,0.00320651618923535,1.10213225267618e-05,0.00323247119859617,208
2,7,8,0.00321136425965905,370,0.00321337981466157,8.83945630711823e-06,0.00323613336385138,208
2,7,9,0.00321292292835261,365,0.00322176482014073,1.37959151415236e-05,0.00325261310749981,207
2,7,10,0.00322529736802774,365,0.00323237094608516,1.5685783110929e-05,0.00326543068589303,207
2,7,11,0.00321451153885145,365,0.00322103061792773,1.26393708716293e-05,0.00324956130312047,207
2,7,12,0.00320753001376446,365,0.00321303990307941,1.06332005492414e-05,0.00323796444647898,207
2,7,13,0.00320843260918984,393,0.00321941431571857,1.44011487252175e-05,0.00325139238574807,227
2,7,14,0.00321250944710117,393,0.00322045488690342,1.64321018925362e-05,0.00326482032501717,227
2,7,15,0.00320722897133031,393,0.00321149037959002,8.77472574561432e-06,0.00323491264209964,227
2,7,16,0.00321316950657253,393,0.00322087165314025,1.35086563735347e-05,0.00324589913786526,227
2,7,17,0.00321733484726765,408,0.00322463234900031,1.19559301545388e-05,0.00325261310749981,242
2,7,18,0.00321337049353959,408,0.00322101558248794,1.1457123468271e-05,0.00324834058136873,242
